YEAR	GRID_NAME	SATELLITE	BLACK LIST	USETILEMASK	SATELLITE_COMMENT
2003	SL-18-Y-B	L7		true	satellite anterior (anómalo): 99
2004	SL-18-Y-B	L7		true	
2005	SL-18-Y-B	L7		true	satellite anterior (anómalo): 66
2006	SL-18-Y-B	L7		true	
2007	SL-18-Y-B	L7		true	
2008	SL-18-Y-B	L7		true	
2009	SL-18-Y-B	L7		true	
2010	SL-18-Y-B	L7		true	
2011	SL-18-Y-B	L7		true	
2012	SL-18-Y-B	L7		true	satellite anterior (anómalo): 99
2013	SL-18-Y-B	L8		true	
2014	SL-18-Y-B	L8		true	
2015	SL-18-Y-B	L8		true	
2016	SL-18-Y-B	L8		true	
2017	SL-18-Y-B	L8		true	
2018	SL-18-Y-B	L8	LC08_233093_20180512,LC08_233093_20180426,LC08_233093_20180410,LC08_233093_20180309,LC08_233093_20180120,LC08_233092_20180715,LC08_233092_20180426,LC08_233092_20180120,LC08_001092_20180823,LC08_233092_20181019	true	
2019	SL-18-Y-B	L8		true	
2020	SL-18-Y-B	L8		true	
2021	SL-18-Y-B	L8	LC08_233093_20211112,LC08_233093_20210808,LC08_233093_20210723,LC08_233093_20210504,LC08_233093_20210301,LC08_233092_20211112,LC08_233092_20211011,LC08_233092_20210723,LC08_233092_20210504,LC08_233092_20210301,LC08_001092_20210730	true	
2022	SL-18-Y-B	L8		true	
2023	SL-18-Y-B	L8	LC08_233093_20230830,LC08_233093_20230526,LC08_233092_20230713,LC08_233092_20230830,LC08_233092_20230526,LC08_001092_20230517,LC08_001092_20230501,LC08_233092_20231220	true	
2024	SL-18-Y-B	L8	LC08_233093_20240816,LC08_233093_20240426,LC08_233092_20240816,LC08_233092_20240426,LC08_001092_20240519	true	
2025	SL-18-Y-B	L9		true	
1996	SL-18-Z-A	L5		true	satellite anterior (anómalo): 0
1997	SL-18-Z-A	L5	LT05_232093_19970204	true	
1998	SL-18-Z-A	L5	LT05_233093_19980505,LT05_233092_19980505,LT05_232093_19981005,LT05_232093_19980428,LT05_232093_19980412,LT05_232092_19980428	true	
1999	SL-18-Z-A	L5		true	
2000	SL-18-Z-A	L5		true	
2001	SL-18-Z-A	L7	LE07_232092_20010428,LE07_232092_20010530,LE07_232092_20010802,LE07_232092_20010903,LE07_232093_20010428,LE07_232093_20010802,LE07_232093_20010818,LE07_232093_20010903,LE07_233092_20010521,LE07_233092_20010724,LE07_233093_20010521	true	
2002	SL-18-Z-A	L7		true	
2003	SL-18-Z-A	L7	LE07_232092_20030402,LE07_232092_20030504,LE07_232093_20030504,LE07_232093_20030824,LE07_233092_20030425,LE07_233092_20030527,LE07_233093_20030425	true	
2004	SL-18-Z-A	L7		true	
2005	SL-18-Z-A	L7		true	
2006	SL-18-Z-A	L5	LT05_233093_20060831,LT05_233092_20061103,LT05_232093_20060824,LT05_232093_20060520,LT05_232093_20060402,LT05_232093_20060213,LT05_232092_20060909,LT05_232092_20060520,LT05_232092_20060402,LT05_232092_20060301,LT05_232093_20060504	true	
2007	SL-18-Z-A	L7		true	
2008	SL-18-Z-A	L7		true	
2009	SL-18-Z-A	L7		true	
2010	SL-18-Z-A	L7		true	
2011	SL-18-Z-A	L7		true	
2012	SL-18-Z-A	L7		true	satellite anterior (anómalo): 99
2013	SL-18-Z-A	L8		true	
2014	SL-18-Z-A	L8		true	
2015	SL-18-Z-A	L8		true	
2016	SL-18-Z-A	L8		true	
2017	SL-18-Z-A	L8		true	
2018	SL-18-Z-A	L8		true	
2019	SL-18-Z-A	L8		true	
2020	SL-18-Z-A	L8		true	
2021	SL-18-Z-A	L8		true	
2022	SL-18-Z-A	L8		true	
2023	SL-18-Z-A	L8		true	
2024	SL-18-Z-A	L8		true	
2025	SL-18-Z-A	L8		true	
1996	SL-18-Z-B	L5		true	satellite anterior (anómalo): 0
1997	SL-18-Z-B	L5		true	
1998	SL-18-Z-B	L5	LT05_231092_19980928,LT05_232093_19980412	true	
1999	SL-18-Z-B	L5		true	
2000	SL-18-Z-B	L7		true	
2001	SL-18-Z-B	L7		true	
2002	SL-18-Z-B	L7		true	
2003	SL-18-Z-B	L7		true	
2004	SL-18-Z-B	L7		true	
2005	SL-18-Z-B	L7		true	
2006	SL-18-Z-B	L7		true	
2007	SL-18-Z-B	L7		true	
2008	SL-18-Z-B	L7		true	
2009	SL-18-Z-B	L7		true	
2010	SL-18-Z-B	L7		true	
2011	SL-18-Z-B	L7		true	
2012	SL-18-Z-B	L7	LE07_231092_20120130,LE07_231092_20120521,LE07_231092_20120910,LE07_231093_20120215,LE07_231093_20120521,LE07_231093_20120724,LE07_231093_20121129,LE07_232092_20120528,LE07_232093_20120426	true	
2013	SL-18-Z-B	L8		true	
2014	SL-18-Z-B	L8		true	
2015	SL-18-Z-B	L8		true	
2016	SL-18-Z-B	L8		true	
2017	SL-18-Z-B	L8		true	
2018	SL-18-Z-B	L8		true	
2019	SL-18-Z-B	L8		true	
2020	SL-18-Z-B	L8		true	
2021	SL-18-Z-B	L8		true	
2022	SL-18-Z-B	L8		true	
2023	SL-18-Z-B	L9		true	
2024	SL-18-Z-B	L9		true	
2025	SL-18-Z-B	L9		true	
1996	SL-19-Y-A	L5		true	satellite anterior (anómalo): 0
1997	SL-19-Y-A	L5		true	
1998	SL-19-Y-A	L5	LT05_231093_19991017,LT05_231093_19991001,LT05_231093_19990915,LT05_231092_19990915,LT05_231092_19990814,LT05_231092_19991017,LT05_231092_19990118,LT05_230093_19991010,LT05_230092_19990908	true	
1999	SL-19-Y-A	L5		true	
2000	SL-19-Y-A	L7		true	
2001	SL-19-Y-A	L5		true	
2002	SL-19-Y-A	L7		true	
2003	SL-19-Y-A	L7		true	
2004	SL-19-Y-A	L7	LE07_231093_20041123,LE07_231093_20041107,LE07_231093_20041022,LE07_231093_20040904,LE07_231093_20040819,LE07_231093_20040429,LE07_231093_20040413,LE07_231093_20040124,LE07_231092_20040904,LE07_231092_20040819,LE07_231092_20040429,LE07_231092_20040312,LE07_231092_20040108,LE07_230093_20040828	true	
2005	SL-19-Y-A	L7		true	
2006	SL-19-Y-A	L7		true	
2007	SL-19-Y-A	L7		true	
2008	SL-19-Y-A	L7		true	
2009	SL-19-Y-A	L7		true	
2010	SL-19-Y-A	L7		true	
2011	SL-19-Y-A	L7		true	
2012	SL-19-Y-A	L7	LE07_230092_20120514,LE07_230092_20120530,LE07_230092_20120802,LE07_230092_20120903,LE07_230092_20120919,LE07_230093_20120428,LE07_230093_20120802,LE07_230093_20120903,LE07_230093_20120919,LE07_231092_20120130,LE07_231092_20120521,LE07_231092_20120825,LE07_231092_20120910,LE07_231092_20121012,LE07_231093_20120215,LE07_231093_20120521,LE07_231093_20120825,LE07_231093_20120926,LE07_231093_20121012,LE07_231093_20121028,LE07_231093_20121113	true	
2013	SL-19-Y-A	L8		true	
2014	SL-19-Y-A	L8		true	
2015	SL-19-Y-A	L8	LC08_231093_20151029,LC08_231093_20151013,LC08_231093_20150927,LC08_231093_20150911,LC08_231093_20150810,LC08_231093_20150522,LC08_231093_20150404,LC08_231092_20151114,LC08_231092_20151029,LC08_231092_20151013,LC08_231092_20150927,LC08_231092_20150911,LC08_231092_20150810,LC08_231092_20150725,LC08_231092_20150607,LC08_231092_20150522,LC08_231092_20150404,LC08_230093_20151022,LC08_230093_20151006,LC08_230093_20150920,LC08_230093_20150819,LC08_230093_20150803,LC08_230093_20150515,LC08_230093_20150413,LC08_230093_20150208	true	
2016	SL-19-Y-A	L8		true	
2017	SL-19-Y-A	L8		true	
2018	SL-19-Y-A	L8		true	
2019	SL-19-Y-A	L8		true	
2020	SL-19-Y-A	L8	LC08_231093_20201229,LC08_231093_20201213,LC08_231093_2020102,LC08_231093_20201010,LC08_231093_20200924,LC08_231093_20200908,LC08_231093_20200722,LC08_231093_20200519,LC08_231093_20200213,LC08_231092_20201026,LC08_231092_20201010,LC08_231092_20200924,LC08_231092_20200807,LC08_231092_20200722,LC08_231092_20200519,LC08_231092_20200213,LC08_230093_20201003,LC08_230093_20200917,LC08_230093_20200901,LC08_230093_20200816,LC08_230093_20200512	true	
2021	SL-19-Y-A	L8		true	
2022	SL-19-Y-A	L8	LC08_231093_20221016,LC08_231093_20220930,LC08_231093_20220728,LC08_231093_20220525,LC08_231093_20220423,LC08_231093_20220407,LC08_231092_20220407,LC08_231093_20220829,LC08_231092_20220525	true	
2023	SL-19-Y-A	L9	LC09_230093_20230918,LC09_230093_20231004,LC09_230093_20231020,LC09_230093_20231105,LC09_231092_20230128,LC09_231092_20230723,LC09_231092_20230808,LC09_231092_20230824,LC09_231092_20230925,LC09_231092_20231011,LC09_231092_20231027,LC09_231092_20231112,LC09_231093_20230723,LC09_231093_20230808,LC09_231093_20230824,LC09_231093_20230925,LC09_231093_20231011,LC09_231093_20231027,LC09_231093_20231112	true	
2024	SL-19-Y-A	L9		true	
2025	SL-19-Y-A	L8		true	
1996	SL-18-Y-D	L5		true	satellite anterior (anómalo): 0
1997	SL-18-Y-D	L5		true	Vacía
1998	SL-18-Y-D	L5	LT05_233093_19980505	true	
1999	SL-18-Y-D	L5		true	
2000	SL-18-Y-D	L7	LE07_233093_20000518,LE07_233093_20000907	true	
2001	SL-18-Y-D	L5		true	
2002	SL-18-Y-D	L7		true	
2003	SL-18-Y-D	L7		true	
2004	SL-18-Y-D	L7		true	satellite anterior (anómalo): 77
2005	SL-18-Y-D	L7	LE07_233093_20051108,LE07_233093_20050804	true	
2006	SL-18-Y-D	L7		true	
2007	SL-18-Y-D	L7		true	
2008	SL-18-Y-D	L7		true	
2009	SL-18-Y-D	L7		true	
2010	SL-18-Y-D	L7		true	
2011	SL-18-Y-D	L7		true	
2012	SL-18-Y-D	L7		true	satellite anterior (anómalo): 99
2013	SL-18-Y-D	L8		true	
2014	SL-18-Y-D	L8		true	
2015	SL-18-Y-D	L8	LC08_233093_20150504	true	
2016	SL-18-Y-D	L8		true	
2017	SL-18-Y-D	L8		true	
2018	SL-18-Y-D	L8	LC08_233093_20181206,LC08_233093_20180426	true	
2019	SL-18-Y-D	L8		true	
2020	SL-18-Y-D	L7	LE07_233093_20200509,LE07_233093_20200306	true	
2021	SL-18-Y-D	L8		true	
2022	SL-18-Y-D	L8		true	
2023	SL-18-Y-D	L9		true	
2024	SL-18-Y-D	L8		true	
2025	SL-18-Y-D	L9		true	
1996	SL-18-Z-C	L5		true	satellite anterior (anómalo): 0
1997	SL-18-Z-C	L5		true	
1998	SL-18-Z-C	L9	LT05_233093_19980505,LT05_232094_19980428,LT05_232094_19980412,LT05_232093_19981005,LT05_232093_19980412,LT05_232093_19980919,LT05_232093_19980428	true	
1999	SL-18-Z-C	L5		true	
2000	SL-18-Z-C	L5		true	
2001	SL-18-Z-C	L7	LE07_233093_20011215,LE07_233093_20010521,LE07_232094_20010903,LE07_232094_20010818,LE07_232094_20010802,LE07_232094_20010311,LE07_232093_20010818,LE07_232093_20010802,LE07_232093_20010428	true	
2002	SL-18-Z-C	L7		true	
2003	SL-18-Z-C	L7		true	
2004	SL-18-Z-C	L7		true	
2005	SL-18-Z-C	L7		true	
2006	SL-18-Z-C	L7	LE07_233093_20061213,LE07_233093_20060228,LE07_232094_20060104,LE07_232093_20060901,LE07_232093_20060816,LE07_232093_20060426,LE07_232093_20060325,LE07_232093_20060104	true	
2007	SL-18-Z-C	L5	LT05_233093_20070818,LT05_232093_20070928	true	
2008	SL-18-Z-C	L7		true	
2009	SL-18-Z-C	L5	LT05_232094_20091206	true	
2010	SL-18-Z-C	L7	LE07_233093_20101021,LE07_233093_20100412,LE07_233093_20100106,LE07_232094_20100811,LE07_232094_20100421,LE07_232093_20101217,LE07_232093_20101115,LE07_232093_20100811,LE07_232093_20100507,LE07_232093_20100405,LE07_232093_20101014	true	
2011	SL-18-Z-C	L7	LE07_233093_20111109,LE07_233093_20110821,LE07_233093_20110805,LE07_233093_20110501,LE07_233093_20110330,LE07_232094_20110830,LE07_232094_20110424,LE07_232094_20110102,LE07_232093_20111102,LE07_232093_20110830,LE07_232093_20110814,LE07_232093_20110424,LE07_232093_20110408,LE07_232093_20110203	true	
2012	SL-18-Z-C	L7		true	satellite anterior (anómalo): 99
2013	SL-18-Z-C	L8		true	
2014	SL-18-Z-C	L8		true	
2015	SL-18-Z-C	L8		true	
2016	SL-18-Z-C	L8		true	
2017	SL-18-Z-C	L8		true	
2018	SL-18-Z-C	L8		true	
2019	SL-18-Z-C	L8		true	
2020	SL-18-Z-C	L8	LC08_233093_20201125,LC08_233093_20200126,LC08_232094_20201204,LC08_232094_20201001,LC08_232094_20200729,LC08_232094_20200424,LC08_232094_20200204,LC08_232093_20201204,LC08_232093_20200915,LC08_232093_20200830,LC08_232093_20200729,LC08_232093_20200526,LC08_232093_20200510,LC08_232093_20200408,LC08_232093_20200204	true	
2021	SL-18-Z-C	L8		true	
2022	SL-18-Z-C	L8		true	
2023	SL-18-Z-C	L9		true	
2024	SL-18-Z-C	L9	LC09_233093_20240301,LC09_232094_20240817,LC09_232093_20241207,LC09_232093_20240918	true	
2025	SL-18-Z-C	L9		true	
1996	SL-18-Z-D	L5		true	satellite anterior (anómalo): 0
1997	SL-18-Z-D	L5	LT05_231093_19970213,LT05_231093_19970128	true	
1998	SL-18-Z-D	L5	LT05_232093_19980428,LT05_232093_19981005,LT05_231094_19980320,LT05_231093_19980928	true	
1999	SL-18-Z-D	L5	LT05_231094_19990915,LT05_231094_19990814,LT05_231093_19991118,LT05_231093_19991017,LT05_231093_19990915,LT05_231093_19990307,LT05_231093_19991001	true	
2000	SL-18-Z-D	L7		true	
2001	SL-18-Z-D	L7		true	
2002	SL-18-Z-D	L7		true	
2003	SL-18-Z-D	L7		true	
2004	SL-18-Z-D	L5		true	
2005	SL-18-Z-D	L7		true	
2006	SL-18-Z-D	L7		true	
2007	SL-18-Z-D	L7		true	
2008	SL-18-Z-D	L7		true	
2009	SL-18-Z-D	L7		true	
2010	SL-18-Z-D	L7		true	
2011	SL-18-Z-D	L7		true	
2012	SL-18-Z-D	L7		true	satellite anterior (anómalo): 99
2013	SL-18-Z-D	L8		true	
2014	SL-18-Z-D	L8		true	
2015	SL-18-Z-D	L8		true	
2016	SL-18-Z-D	L8		true	
2017	SL-18-Z-D	L8		true	
2018	SL-18-Z-D	L8		true	
2019	SL-18-Z-D	L8		true	
2020	SL-18-Z-D	L8		true	
2021	SL-18-Z-D	L8		true	
2022	SL-18-Z-D	L8		true	
2023	SL-18-Z-D	L9		true	
2024	SL-18-Z-D	L9		true	
2025	SL-18-Z-D	L8		true	
1996	SL-19-Y-C	L5		true	Vacía
1997	SL-19-Y-C	L5		true	
1998	SL-19-Y-C	L5	LT05_231093_19980912	true	
1999	SL-19-Y-C	L5	LT05_231093_19990915	true	
2000	SL-19-Y-C	L7		true	
2001	SL-19-Y-C	L7		true	
2002	SL-19-Y-C	L7	LE07_231093_20020323,LE07_231093_20020408,LE07_231093_20020424,LE07_231093_20020510,LE07_231093_20020729,LE07_231093_20020814,LE07_231093_20020830,LE07_231093_20020915,LE07_231093_20021001,LE07_231093_20021017,LE07_231093_20021102,LE07_231093_20021118,LE07_231093_20021204,LE07_231093_20021220,LE07_230093_20020127,LE07_230093_20020316,LE07_230093_20020417,LE07_230093_20020503,LE07_230093_20020519,LE07_230093_20020807,LE07_230093_20020908,LE07_230093_20020924,LE07_230093_20021010,LE07_230093_20021026,LE07_230093_20021111,LE07_231093_20020307,LE07_231093_20020219,LE07_231093_20020203,LE07_231093_20020102,LE07_233092_20030511,LE07_233092_20030425	true	
2003	SL-19-Y-C	L7		true	
2004	SL-19-Y-C	L7		true	
2005	SL-19-Y-C	L7		true	
2006	SL-19-Y-C	L7		true	
2007	SL-19-Y-C	L7	LE07_231093_20070508,LE07_231093_20071116	true	
2008	SL-19-Y-C	L7		true	
2009	SL-19-Y-C	L7		true	
2010	SL-19-Y-C	L7		true	
2011	SL-19-Y-C	L7		true	
2012	SL-19-Y-C	L7		true	satellite anterior (anómalo): 99
2013	SL-19-Y-C	L8		true	satellite anterior (anómalo): 77
2014	SL-19-Y-C	L8		true	satellite anterior (anómalo): 77
2015	SL-19-Y-C	L8		true	
2016	SL-19-Y-C	L8		true	
2017	SL-19-Y-C	L8		true	
2018	SL-19-Y-C	L8		true	
2019	SL-19-Y-C	L8		true	satellite anterior (anómalo): 77
2020	SL-19-Y-C	L8		true	
2021	SL-19-Y-C	L8		true	
2022	SL-19-Y-C	L8		true	satellite anterior (anómalo): 77
2023	SL-19-Y-C	L8	LC08_230093_20230113,LC08_230093_20230214,LC08_230093_20230302,LC08_230093_20230403,LC08_230093_20230419,LC08_230093_20230521,LC08_230093_20230809,LC08_230093_20230825,LC08_230093_20230910,LC08_230093_20231012,LC08_230093_20231028,LC08_230093_20231113,LC08_230093_20231129,LC08_230093_20231215,LC08_230094_20230302,LC08_230094_20230910,LC08_230094_20231129,LC08_231093_20230104,LC08_231093_20230120,LC08_231093_20230205,LC08_231093_20230221,LC08_231093_20230309,LC08_231093_20230410,LC08_231093_20230426,LC08_231093_20230512,LC08_231093_20230731,LC08_231093_20230917,LC08_231093_20231003,LC08_231093_20231019,LC08_231093_20231206	true	
2024	SL-19-Y-C	L9		true	
2025	SL-19-Y-C	L8		true	
1996	SM-18-X-C	L5		true	satellite anterior (anómalo): 0
1997	SM-18-X-C	L5		true	
1998	SM-18-X-C	L5		true	
1999	SM-18-X-C	L5	LT05_231095_19991220,LT05_232094_19990821,LT05_232095_19990906	true	
2000	SM-18-X-C	L7		true	
2001	SM-18-X-C	L7		true	
2002	SM-18-X-C	L7		true	
2003	SM-18-X-C	L7		true	
2004	SM-18-X-C	L7		true	no hay más imágenes
2005	SM-18-X-C	L7	LE07_231095_20050502,LE07_232094_20050218,LE07_232094_20051016,LE07_232095_20050829	true	
2006	SM-18-X-C	L7	LE07_231095_20060825,LE07_232094_20060120,LE07_232095_20060816	true	
2007	SM-18-X-C	L7		true	BLACK LIST: no hay más imágenes
2008	SM-18-X-C	L7	LE07_231095_20080814,LE07_232094_20080805,LE07_232094_20081024	true	
2009	SM-18-X-C	L7		true	no hay más imágenes
2010	SM-18-X-C	L7	LE07_232094_20100304,LE07_232094_20100421,LE07_232094_20100811,LE07_232095_20100304,LE07_232095_20100811	true	
2011	SM-18-X-C	L7	LE07_231094_20110807,LE07_231095_20110503,LE07_231095_20110807,LE07_231095_20110823,LE07_231095_20110908,LE07_231095_20111010	true	
2012	SM-18-X-C	L7	LE07_231094_20120926,LE07_231095_20120318,LE07_231095_20120825,LE07_232094_20120426,LE07_232094_20120816,LE07_232094_20121104,LE07_232095_20120426,LE07_232095_20120816	true	
2013	SM-18-X-C	L8		true	
2014	SM-18-X-C	L8		true	
2015	SM-18-X-C	L8	LC08_232094_20150513,LC08_232094_20150801,LC08_232094_20150817,LC08_232095_20150817	true	
2016	SM-18-X-C	L8		true	
2017	SM-18-X-C	L8		true	
2018	SM-18-X-C	L8	LC08_231094_20180428,LC08_231094_20180818,LC08_231094_20181005,LC08_231095_20180428,LC08_231095_20180818,LC08_231095_20180919,LC08_232094_20180505,LC08_232095_20180419,LC08_232095_20180809,LC08_232095_20180505	true	
2019	SM-18-X-C	L8		true	
2020	SM-18-X-C	L8	LC08_231094_20200401,LC08_231094_20200908,LC08_231094_20201026,LC08_231095_20200401,LC08_231095_20200807,LC08_231095_20200823,LC08_231095_20200924,LC08_232094_20200424,LC08_232094_20200729,LC08_232094_20200915,LC08_232094_20201001,LC08_232094_20201118,LC08_232094_20201204,LC08_232095_20200915	true	
2021	SM-18-X-C	L8	LC08_231094_20210114,LC08_231094_20210420,LC08_231094_20210506,LC08_231094_20210810,LC08_231094_20210826,LC08_231094_20211114,LC08_231094_20211130,LC08_231095_20210506,LC08_231095_20210810,LC08_231095_20210826,LC08_231095_20211130,LC08_232094_20210105,LC08_232094_20210310,LC08_232094_20210427,LC08_232094_20210513,LC08_232094_20210902,LC08_232095_20210513,LC08_232095_20210902	true	
2022	SM-18-X-C	L8	LC08_231094_20220306,LC08_231094_20220914,LC08_231094_20220930,LC08_231095_20220101,LC08_231095_20220509,LC08_231095_20220914,LC08_231095_20220930,LC08_232094_20220516,LC08_232094_20220804,LC08_232094_20220820,LC08_232094_20220921,LC08_232094_20221007,LC08_232095_20220921	true	
2023	SM-18-X-C	L9		true	
2024	SM-18-X-C	L9		true	
2025	SM-18-X-C	L9		true	
1996	SM-18-X-D	L5		true	satellite anterior (anómalo): 0
1997	SM-18-X-D	L5		true	
1998	SM-18-X-D	L5		true	
1999	SM-18-X-D	L5		true	
2000	SM-18-X-D	L7		true	
2001	SM-18-X-D	L7		true	
2002	SM-18-X-D	L7		true	
2003	SM-18-X-D	L5		true	
2004	SM-18-X-D	L5		true	
2005	SM-18-X-D	L7		true	
2006	SM-18-X-D	L5		true	
2007	SM-18-X-D	L7	LE07_231094_20070422,LE07_231094_20070406,LE07_231094_20071202,LE07_231094_20070828,LE07_230095_20071211	true	
2008	SM-18-X-D	L7	LE07_230095_20081127	true	
2009	SM-18-X-D	L7		true	
2010	SM-18-X-D	L7		true	satellite anterior (anómalo): 99
2011	SM-18-X-D	L7		true	
2012	SM-18-X-D	L7		true	satellite anterior (anómalo): 99
2013	SM-18-X-D	L7	LE07_231095_20130508	true	
2014	SM-18-X-D	L8		true	
2015	SM-18-X-D	L8		true	
2016	SM-18-X-D	L8		true	
2017	SM-18-X-D	L8		true	
2018	SM-18-X-D	L8		true	
2019	SM-18-X-D	L8		true	
2020	SM-18-X-D	L8		true	
2021	SM-18-X-D	L8		true	
2022	SM-18-X-D	L8		true	
2023	SM-18-X-D	L8		true	
2024	SM-18-X-D	L9		true	
2025	SM-18-X-D	L8		true	
1996	SM-18-Y-B	L5		true	satellite anterior (anómalo): 0
1997	SM-18-Y-B	L5		true	
1998	SM-18-Y-B	L5		true	
1999	SM-18-Y-B	L5	LT05_233095_19990812,LT05_232095_19991008,LT05_232095_19990906,LT05_232095_19990821,LT05_233095_19990828	true	
2000	SM-18-Y-B	L7		true	La remplazaría por otro año | satellite anterior (anómalo): 55/77/55
2001	SM-18-Y-B	L7	LE07_233095_20010302,LE07_232095_20010903	true	
2002	SM-18-Y-B	L7	LE07_232095_20020501	true	
2003	SM-18-Y-B	L7		true	
2004	SM-18-Y-B	L5		true	
2005	SM-18-Y-B	L7	LE07_232096_20050829,LE07_232095_20051016,LE07_232095_20050914,LE07_232095_20050829	true	
2006	SM-18-Y-B	L7	LE07_233095_20060503,LE07_232095_20060816,LE07_232095_20060325	true	
2007	SM-18-Y-B	L8	LE07_232096_20070429,LE07_232095_20071225,LE07_232095_20071006,LE07_232095_20070429	true	
2008	SM-18-Y-B	L7		true	
2009	SM-18-Y-B	L7		true	
2010	SM-18-Y-B	L7		true	
2011	SM-18-Y-B	L7		true	vacío
2012	SM-18-Y-B	L7	LE07_232095_20120901,LE07_232095_20120816,LE07_232095_20120426,LE07_232095_20120222	true	
2013	SM-18-Y-B	L7	LE07_232095_20131022,LE07_232095_20130920,LE07_232095_20130429,LE07_232095_20130328	true	
2014	SM-18-Y-B	L7	LC08_233095_20140330,LC08_232095_20141017,LC08_232095_20140830,LC08_232095_20140510,LC08_232095_20140102	true	
2015	SM-18-Y-B	L8	LC08_232095_20150411,LC08_232095_20150817	true	
2016	SM-18-Y-B	L8		true	
2017	SM-18-Y-B	L8		true	
2018	SM-18-Y-B	L8	LC08_233095_20180426,LC08_233095_20180410,LC08_233095_20180309,LC08_232096_20180505,LC08_232096_20180419,LC08_232095_20180809,LC08_232095_20180505,LC08_232095_20180419	true	
2019	SM-18-Y-B	L8	LC08_233095_20190413,LC08_233095_20190429,LC08_232096_20190828,LC08_232096_20190508,LC08_232095_20190828,LC08_232095_20190812,LC08_232095_20190508,LC08_232095_20190116	true	
2020	SM-18-Y-B	L8	LC08_232095_20200408,LC08_232095_20200220	true	
2021	SM-18-Y-B	L8	LC08_232095_20210902,LC08_232095_20210513	true	
2022	SM-18-Y-B	L9	LC09_233095_20220328,LC09_233095_20220224,LC09_232095_20221015,LC09_232095_20220812	true	
2023	SM-18-Y-B	L9		true	
2024	SM-18-Y-B	L9	LC09_233095_20240504,LC09_232096_20240310,LC09_232095_20240918,LC09_232095_20240513,LC09_232095_20240411,LC09_232095_20240310	true	
2025	SM-18-Y-B	L9	LC09_232095_20251108,LC09_232095_20250108	true	
1996	SM-18-Z-A	L5		true	satellite anterior (anómalo): 0
1997	SM-18-Z-A	L5		true	
1998	SM-18-Z-A	L5	LT05_232095_19981122,LT05_231096_19980912,LT05_231095_19981014,LT05_231095_19980912	true	
1999	SM-18-Z-A	L5	LT05_232095_19990906,LT05_232095_19990821,LT05_231096_19990915,LT05_231095_19991001	true	
2000	SM-18-Z-A	L7	LE07_231095_20000808,LE07_231095_20001112,LE07_231096_20000824,LE07_232095_20000425,LE07_232095_20000916	true	
2001	SM-18-Z-A	L7	LE07_231095_20010811,LE07_231095_20010827,LE07_231096_20010811,LE07_232095_20010903	true	
2002	SM-18-Z-A	L7	LE07_231095_20020424,LE07_231095_20020814,LE07_231095_20020830,LE07_231095_20021102,LE07_232095_20020501	true	
2003	SM-18-Z-A	L7	LE07_231095_20030427,LE07_232095_20030504,LE07_232095_20030808	true	
2004	SM-18-Z-A	L5	LT05_232095_20040818,LT05_231096_20041217,LT05_231096_20040912,LT05_231096_20040421,LT05_231095_20040421,LT05_231095_20040320,LT05_231095_20040201	true	
2005	SM-18-Z-A	L7	LE07_232095_20050829,LE07_231096_20050502,LE07_231096_20050416,LE07_231095_20050502,LE07_231095_20050416,LE07_231095_20050331	true	
2006	SM-18-Z-A	L7	LE07_232095_20060816,LE07_232095_20060325,LE07_231096_20060825,LE07_231095_20060825,LE07_231095_20060505	true	
2007	SM-18-Z-A	L7		true	
2008	SM-18-Z-A	L7	LE07_232095_20081109,LE07_231096_20080424,LE07_231096_20080408,LE07_231095_20080408	true	
2009	SM-18-Z-A	L7		true	
2010	SM-18-Z-A	L7	LE07_232095_20101201,LE07_232095_20100811,LE07_232095_20100304,LE07_231095_20101108,LE07_231095_20100414,LE07_231095_20100225	true	
2011	SM-18-Z-A	L7		true	
2012	SM-18-Z-A	L7		true	satellite anterior (anómalo): 99/55
2013	SM-18-Z-A	L8	LC08_231096_20130430	true	
2014	SM-18-Z-A	L8	LC08_232095_20140510,LC08_231096_20140503,LC08_231095_20140401	true	
2015	SM-18-Z-A	L8	LC08_232095_20150817,LC08_232095_20150411,LC08_232095_20150206,LC08_231096_20150927,LC08_231096_20150404,LC08_231096_20150319,LC08_231095_20150215	true	
2016	SM-18-Z-A	L8		true	
2017	SM-18-Z-A	L8		true	
2018	SM-18-Z-A	L8	LC08_232095_20180809,LC08_232095_20180505,LC08_232095_20180419,LC08_231096_20180818,LC08_231096_20180327,LC08_231095_20180919,LC08_231095_20180818,LC08_231095_20180428	true	
2019	SM-18-Z-A	L8	LC08_232095_20190828,LC08_232095_20190812,LC08_232095_20190508,LC08_231096_20190501,LC08_231095_20191008,LC08_231095_20190501	true	
2020	SM-18-Z-A	L8	LC08_232095_20200424,LC08_231096_20200823,LC08_231096_20200807,LC08_231095_20200503,LC08_231095_20200807	true	
2021	SM-18-Z-A	L8		true	
2022	SM-18-Z-A	L8		true	
2023	SM-18-Z-A	L8		true	
2024	SM-18-Z-A	L9	LC09_232095_20240411,LC09_232095_20240513	true	
2025	SM-18-Z-A	L9		true	
1996	SM-18-Z-B	L5		true	Vacía
1997	SM-18-Z-B	L5		true	satellite anterior (anómalo): 77/55
1998	SM-18-Z-B	L5	LT05_230095_19980329,LT05_230095_19980905,LT05_230095_19981023,LT05_230096_19980124,LT05_230096_19980329,LT05_231095_19980912	true	
